node,cpu,mem,cpu_percent,mem_percent
AudioComponentRe,0,2401,0.0,0.00000
systemsoundserve,0,4305,0.0,0.00000
com.apple.hiserv,0,2257,0.0,0.00000
SidecarRelay,0,3841,0.0,0.00000
usermanagerd,0,2433,0.0,0.00000
syncdefaultsd,0,4929,0.0,0.00000
UniversalControl,0,6705,0.0,0.00000
WirelessRadioMan,0,2529,0.0,0.00000
CarbonComponentS,0,6965,0.0,0.00000
AudioComponentRe,0,2417,0.0,0.00000
vcxpc,0,8866,0.0,0.00000
online-auth-agen,0,2433,0.0,0.00000
osanalyticshelpe,0,3217,0.0,0.00000
triald,0,3857,0.0,0.00000
ospredictiond,0,3441,0.0,0.00000
cloudd,0,19456.0,0.0,0.00000
Google,3,1,Chrome,sleeping
calaccessd,0,9361,0.0,0.00000
AppSSOAgent,0,10240.0,0.0,0.00000
coreautha,0,9314,0.0,0.00000
biometrickitd,0,4097,0.0,0.00000
Google,3,1,Chrome,sleeping
Keychain,0,151,Circle,*0[1]
CommCenter,0,6241,0.0,0.00000
netbiosd,0,3057,0.0,0.00000
Google,7,1,Chrome,sleeping
CoreServicesUIAg,0,9042,0.0,0.00000
suggestd,0,9954,0.0,0.00000
fbahelperd,0,2545,0.0,0.00000
suhelperd,0,14336.0,0.0,0.00000
softwareupdated,0,32768.0,0.0,0.00000
Google,3,1,Chrome,sleeping
callservicesd,0,14336.0,0.0,0.00000
seserviced,0,3393,0.0,0.00000
neagent,0,3457,0.0,0.00000
nehelper,0,3969,0.0,0.00000
SiriNCService,0,6721,0.0,0.00000
AquaAppearanceHe,0,9298,0.0,0.00000
CoreLocationAgen,0,7186,0.0,0.00000
proactived,0,4689,0.0,0.00000
routined,0,13312.0,0.0,0.00000
PowerChime,0,12288.0,0.0,0.00000
audiomxd,0,6321,0.0,0.00000
BiomeAgent,0,8786,0.0,0.00000
Siri,0,9010,0.0,0.00000
aned,0,3265,0.0,0.00000
Microsoft,0,207,Teams,*0[3]
mobileassetd,0,11264.0,0.0,0.00000
bash,0,1809,0.0,0.00000
sudo,0,3985,0.0,0.00000
TextEdit,0,34816.0,0.0,0.00000
zsh,0,3649,0.0,0.00000
login,0,3329,0.0,0.00000
bluetoothuserd,0,4833,0.0,0.00000
AppleSpell,0,36864.0,0.0,0.00000
PerfPowerService,0,15360.0,0.0,0.00000
networkservicepr,0,7457,0.0,0.00000
appstorecomponen,0,17408.0,0.0,0.00000
wifip2pd,0,3713,0.0,0.00000
ZoomAutoUpdater,0,13312.0,0.0,0.00000
distnoted,0,1425,0.0,0.00000
ssh-agent,0,1361,0.0,0.00000
StatusKitAgent,0,9505,0.0,0.00000
ZoomAutoUpdater,0,13312.0,0.0,0.00000
DiskUnmountWatch,0,1537,0.0,0.00000
storeaccountd,0,3569,0.0,0.00000
Microsoft,0,159,Teams,*0[3]
Microsoft,0,563,Teams,*1[16]
Microsoft,0,326,Teams,*0[2]
Google,5,1,Chrome,sleeping
Google,5,1,Chrome,sleeping
tccd,0,5953,0.0,0.00000
com.apple.audio.,0,3473,0.0,0.00000
rcd,0,3905,0.0,0.00000
appleaccountd,0,6769,0.0,0.00000
CrashReporterSup,0,1793,0.0,0.00000
distnoted,0,1409,0.0,0.00000
com.apple.WebKit,0,14336.0,0.0,0.00000
com.apple.WebKit,0,38912.0,0.0,0.00000
com.apple.WebKit,0,12288.0,0.0,0.00000
Microsoft,0,210,Teams,*0[5]
Microsoft,0,155,Teams,*0[2]
Microsoft,0,92,Teams,*0[2]
Microsoft,0,232,Teams,*1[2]
chrome_crashpad_,0,3425,0.0,0.00000
Teams,0,126976.0,0.0,0.00000
Google,7,1,Chrome,sleeping
Google,7,1,Chrome,sleeping
com.apple.audio.,0,2305,0.0,0.00000
coreaudiod,0,26624.0,0.0,0.00000
Amazon,1,1,Music,sleeping
TextInputMenuAge,0,15360.0,0.0,0.00000
AirPlayUIAgent,0,9074,0.0,0.00000
icdd,0,3329,0.0,0.00000
commerce,0,10240.0,0.0,0.00000
Google,7,1,Chrome,sleeping
fairplayd,0,2801,0.0,0.00000
CVMServer,0,2881,0.0,0.00000
Google,3,1,Chrome,sleeping
mdwrite,0,2929,0.0,0.00000
Google,6,1,Chrome,sleeping
automountd,0,2513,0.0,0.00000
AMPDeviceDiscove,0,4497,0.0,0.00000
Spotlight,0,147456.0,0.0,0.00000
Finder,0,326656.0,0.0,0.00000
SystemUIServer,0,12288.0,0.0,0.00000
PAH_Extension,0,9378,0.0,0.00000
Google,6,1,Chrome,sleeping
CursorUIViewServ,0,20480.0,0.0,0.00000
imklaunchagent,0,5377,0.0,0.00000
passd,0,11264.0,0.0,0.00000
ctkahp,0,3713,0.0,0.00000
ctkahp,0,3441,0.0,0.00000
WallpaperVideoEx,0,12288.0,0.0,0.00000
chrome_crashpad_,0,3777,0.0,0.00000
fontworker,0,4193,0.0,0.00000
fontd,0,13312.0,0.0,0.00000
ViewBridgeAuxili,0,6113,0.0,0.00000
UIKitSystem,0,11264.0,0.0,0.00000
storedownloadd,0,4065,0.0,0.00000
diagnostics_agen,0,5521,0.0,0.00000
WallpaperAgent,0,12288.0,0.0,0.00000
corespotlightd,0,27648.0,0.0,0.00000
distnoted,0,1441,0.0,0.00000
avconferenced,0,32768.0,0.0,0.00000
mediaremoteagent,0,2449,0.0,0.00000
useractivityd,0,5489,0.0,0.00000
imagent,0,13312.0,0.0,0.00000
distnoted,0,1409,0.0,0.00000
nearbyd,0,5201,0.0,0.00000
distnoted,0,1441,0.0,0.00000
distnoted,0,1361,0.0,0.00000
ContinuityCaptur,0,14336.0,0.0,0.00000
WindowManager,0,23552.0,0.0,0.00000
searchpartyusera,0,15360.0,0.0,0.00000
corespeechd,0,24576.0,0.0,0.00000
distnoted,0,1377,0.0,0.00000
familycircled,0,7425,0.0,0.00000
sharedfilelistd,0,5313,0.0,0.00000
WiFiAgent,0,30720.0,0.0,0.00000
usernotification,0,9362,0.0,0.00000
filecoordination,0,4577,0.0,0.00000
awdd,0,3586,0.0,0.00000
sharingd,0,30720.0,0.0,0.00000
fileproviderd,0,21504.0,0.0,0.00000
ctkd,0,3329,0.0,0.00000
Pages,0,242688.0,0.0,0.00000
accountsd,0,20480.0,0.0,0.00000
identityservices,0,19456.0,0.0,0.00000
lockoutagent,0,3681,0.0,0.00000
rapportd,0,11264.0,0.0,0.00000
nsurlsessiond,0,10240.0,0.0,0.00000
pboard,0,3505,0.0,0.00000
universalaccessd,0,10240.0,0.0,0.00000
UserEventAgent,0,9265,0.0,0.00000
secd,0,13312.0,0.0,0.00000
securityd_servic,0,2865,0.0,0.00000
coreauthd,0,5521,0.0,0.00000
chrome_crashpad_,0,3265,0.0,0.00000
oahd,0,2209,0.0,0.00000
mdbulkimport,0,5825,0.0,0.00000
mdbulkimport,0,6721,0.0,0.00000
lsd,0,11264.0,0.0,0.00000
SubmitDiagInfo,0,5489,0.0,0.00000
cfprefsd,0,4225,0.0,0.00000
distnoted,0,3777,0.0,0.00000
distnoted,0,1457,0.0,0.00000
chrome_crashpad_,0,3905,0.0,0.00000
mds_stores,0,64512.0,0.0,0.00000
gamepolicyd,0,4849,0.0,0.00000
kdc,0,3489,0.0,0.00000
distnoted,0,1489,0.0,0.00000
locationd,0,15360.0,0.0,0.00000
appleeventsd,0,3537,0.0,0.00000
eligibilityd,0,3105,0.0,0.00000
systemstats,0,2833,0.0,0.00000
distnoted,0,1489,0.0,0.00000
wifianalyticsd,0,9137,0.0,0.00000
UVCAssistant,0,4881,0.0,0.00000
cameracaptured,0,9122,0.0,0.00000
searchpartyd,0,7249,0.0,0.00000
distnoted,0,1457,0.0,0.00000
appleh13camerad,0,6753,0.0,0.00000
distnoted,0,1505,0.0,0.00000
com.apple.AppleU,0,3249,0.0,0.00000
com.apple.Driver,0,1153,0.0,0.00000
audioclocksyncd,0,5473,0.0,0.00000
syspolicyd,0,60416.0,0.0,0.00000
storagekitd,0,6641,0.0,0.00000
distnoted,0,1457,0.0,0.00000
symptomsd,0,7361,0.0,0.00000
authd,0,4993,0.0,0.00000
mDNSResponderHel,0,3329,0.0,0.00000
distnoted,0,1377,0.0,0.00000
distnoted,0,1425,0.0,0.00000
systemstatusd,0,4113,0.0,0.00000
distnoted,0,1441,0.0,0.00000
nsurlsessiond,0,6658,0.0,0.00000
apfsd,0,4001,0.0,0.00000
analyticsd,0,11264.0,0.0,0.00000
mDNSResponder,0,7121,0.0,0.00000
airportd,0,26624.0,0.0,0.00000
coreservicesd,0,9345,0.0,0.00000
contextstored,0,7057,0.0,0.00000
lsd,0,10240.0,0.0,0.00000
runningboardd,0,11264.0,0.0,0.00000
loginwindow,0,53248.0,0.0,0.00000
tccd,0,7969,0.0,0.00000
cfprefsd,0,4897,0.0,0.00000
WindowServer,0,770048.0,0.0,0.00000
com.apple.cmio.r,0,4945,0.0,0.00000
AirPlayXPCHelper,0,5681,0.0,0.00000
corebrightnessd,0,4913,0.0,0.00000
notifyd,0,3873,0.0,0.00000
KernelEventAgent,0,1553,0.0,0.00000
revisiond,0,3729,0.0,0.00000
logind,0,2577,0.0,0.00000
distnoted,0,2305,0.0,0.00000
dasd,0,7729,0.0,0.00000
autofsd,0,1809,0.0,0.00000
securityd,0,7905,0.0,0.00000
usbmuxd,0,4577,0.0,0.00000
timed,0,3329,0.0,0.00000
launchservicesd,0,13312.0,0.0,0.00000
apsd,0,13312.0,0.0,0.00000
opendirectoryd,0,14336.0,0.0,0.00000
thermalmonitord,0,2449,0.0,0.00000
syslogd,0,2193,0.0,0.00000
diskarbitrationd,0,3457,0.0,0.00000
kernelmanagerd,0,11264.0,0.0,0.00000
mds,0,72704.0,0.0,0.00000
watchdogd,0,1889,0.0,0.00000
remoted,0,3121,0.0,0.00000
IOMFB_bics_daemo,0,1905,0.0,0.00000
powerd,0,5793,0.0,0.00000
configd,0,8913,0.0,0.00000
systemstats,0,5857,0.0,0.00000
mediaremoted,0,7041,0.0,0.00000
fseventsd,0,6993,0.0,0.00000
uninstalld,0,1793,0.0,0.00000
UserEventAgent,0,6625,0.0,0.00000
logd,0,31744.0,0.0,0.00000
homed,0,21504.0,0.0,0.00000
bird,0,9841,0.0,0.00000
Google,7,1,Chrome,sleeping
Google,5,1,Chrome,sleeping
Google,5,1,Chrome,sleeping
knowledge-agent,0,11264.0,0.0,0.00000
launchd,0,20480.0,0.0,0.00000
kernel_task,0,72704.0,0.0,0.00000
ContextStoreAgen,0,7313,0.0,0.00000
Google,5,1,Chrome,sleeping
Google,7,1,Chrome,sleeping
Google,3,1,Chrome,sleeping
QuickLookUIServi,0,19456.0,0.0,0.00000
mdsync,0,2257,0.0,0.00000
containermanager,0,9169,0.0,0.00000
Google,6,1,Chrome,sleeping
Google,3,1,Chrome,sleeping
Google,3,1,Chrome,sleeping
WhatsApp,0,314368.0,0.0,0.00000
AnyDesk,0,32768.0,0.0,0.00000
AnyDesk,0,10240.0,0.0,0.00000
assistantd,0,22528.0,0.0,0.00000
backupd,0,3169,0.0,0.00000
MySQLWorkbench,0,209920.0,0.0,0.00000
Spotify,0,76,Helper,*0[2]
Spotify,0,218,Helper,*0[6]
Spotify,2,1,Helper,sleeping
Spotify,0,77,Helper,*0[2]
Spotify,0,107,Helper,*0[2]
Spotify,12,2,Helper,sleeping
Spotify,0,34,Helper,*0[1]
Spotify,0,177152.0,0.0,0.00000
cloudphotod,0,8273,0.0,0.00000
IOUserBluetoothS,0,1537,0.0,0.00000
IOUserBluetoothS,0,1569,0.0,0.00000
IOUserBluetoothS,0,1521,0.0,0.00000
bluetoothd,0,16384.0,0.0,0.00000
logd_helper,0,2705,0.0,0.00000
com.apple.CodeSi,0,2369,0.0,0.00000
storeuid,0,13312.0,0.0,0.00000
Notes,0,76800.0,0.0,0.00000
grafana,0,718848.0,0.0,0.00000
logd_reporter,0,1745,0.0,0.00000
IMAutomaticHisto,0,4481,0.0,0.00000
mbuseragent,0,2385,0.0,0.00000
Terminal,0,58368.0,0.0,0.00000
cron,0,1617,0.0,0.00000
DesktopServicesH,0,2417,0.0,0.00000
com.apple.WebKit,0,10240.0,0.0,0.00000
CharacterPalette,0,72704.0,0.0,0.00000
Python,0,31744.0,0.0,0.00000
photoanalysisd,0,15360.0,0.0,0.00000
Freeform,0,69632.0,0.0,0.00000
iCloudNotificati,0,11264.0,0.0,0.00000
warmd,0,2593,0.0,0.00000
com.apple.WebKit,0,50176.0,0.0,0.00000
caphost,0,10240.0,0.0,0.00000
com.apple.WebKit,0,20480.0,0.0,0.00000
ZoomClips,0,62464.0,0.0,0.00000
com.apple.WebKit,0,88064.0,0.0,0.00000
com.apple.WebKit,0,103424.0,0.0,0.00000
com.apple.WebKit,0,76800.0,0.0,0.00000
com.apple.WebKit,0,33792.0,0.0,0.00000
caphost,0,10240.0,0.0,0.00000
zoom.us,0,451584.0,0.0,0.00000
mysqld,0,567296.0,0.0,0.00000
zsh,0,3233,0.0,0.00000
fsnotifier,0,3729,0.0,0.00000
pycharm,0,3270656.0,0.0,0.00000
usernoted,0,11264.0,0.0,0.00000
ControlCenter,0,66560.0,0.0,0.00000
com.apple.dock.e,0,15360.0,0.0,0.00000
Dock,0,97280.0,0.0,0.00000
NotificationCent,0,49152.0,0.0,0.00000
UserNotification,0,13312.0,0.0,0.00000
Google,104538,1,Chrome,sleeping
Google,6,1,Chrome,sleeping
Google,3,1,Chrome,sleeping
Google,3,1,Chrome,sleeping
Google,12,1,Chrome,sleeping
chrome_crashpad_,0,2017,0.0,0.00000
chrome_crashpad_,0,2593,0.0,0.00000
Google,0,1467,Chrome,*0[18707]
com.apple.Safari,0,6690,0.0,0.00000
USBAgent,0,2001,0.0,0.00000
MobileDeviceUpda,0,8290,0.0,0.00000
trustd,0,12288.0,0.0,0.00000
trustd,0,14336.0,0.0,0.00000
taskgated,0,2081,0.0,0.00000
distnoted,0,1393,0.0,0.00000
universalAccessA,0,15360.0,0.0,0.00000
PasswordBreachAg,0,6337,0.0,0.00000
UsageTrackingAge,0,8257,0.0,0.00000
top,0,4353,0.0,0.00000
zsh,0,2673,0.0,0.00000
sshd,0,2785,0.0,0.00000
sshd,0,5105,0.0,0.00000
Python,0,22528.0,0.0,0.00000
mdworker_shared,0,2929,0.0,0.00000
mdworker_shared,0,2753,0.0,0.00000
mdworker_shared,0,2689,0.0,0.00000
Microsoft,0,129,Teams,*0[2]
Microsoft,0,133,Teams,*0[2]
Google,3,1,Chrome,sleeping
AXVisualSupportA,0,7554,0.0,0.00000
mdworker_shared,0,3793,0.0,0.00000
mdworker_shared,0,2929,0.0,0.00000
IntelligencePlat,0,10240.0,0.0,0.00000
mdworker_shared,0,3041,0.0,0.00000
countryd,0,2641,0.0,0.00000
mdworker_shared,0,3953,0.0,0.00000
mdworker_shared,0,3953,0.0,0.00000
securityd_system,0,2513,0.0,0.00000
mdworker_shared,0,3953,0.0,0.00000
mdworker_shared,0,3857,0.0,0.00000
sysmond,0,1617,0.0,0.00000
backupd-helper,0,2097,0.0,0.00000
coreduetd,0,4961,0.0,0.00000
QuickLookSatelli,0,13312.0,0.0,0.00000
GSSCred,0,3233,0.0,0.00000
com.apple.Accoun,0,2097,0.0,0.00000
ThumbnailExtensi,0,7090,0.0,0.00000
com.apple.quickl,0,6834,0.0,0.00000
amfid,0,3074,0.0,0.00000
OSDUIHelper,0,9666,0.0,0.00000
biomed,0,4257,0.0,0.00000
rtcreportingd,0,3377,0.0,0.00000
adid,0,2017,0.0,0.00000
akd,0,3777,0.0,0.00000
audioaccessoryd,0,5777,0.0,0.00000
audioanalyticsd,0,2753,0.0,0.00000
idleassetsd,0,11264.0,0.0,0.00000
replayd,0,10240.0,0.0,0.00000
businessservices,0,3697,0.0,0.00000
maild,0,3457,0.0,0.00000
intelligentrouti,0,4769,0.0,0.00000
csnameddatad,0,1793,0.0,0.00000
CategoriesServic,0,6865,0.0,0.00000
CategoriesServic,0,6913,0.0,0.00000
CategoriesServic,0,5649,0.0,0.00000
CategoriesServic,0,2177,0.0,0.00000
iconservicesd,0,3057,0.0,0.00000
CategoriesServic,0,4497,0.0,0.00000
CategoriesServic,0,2353,0.0,0.00000
iconservicesagen,0,3233,0.0,0.00000
CategoriesServic,0,2305,0.0,0.00000
ContextService,0,5138,0.0,0.00000
ManagedSettingsA,0,3777,0.0,0.00000
FamilyControlsAg,0,2337,0.0,0.00000
dmd,0,5090,0.0,0.00000
ScreenTimeAgent,0,9009,0.0,0.00000
containermanager,0,2209,0.0,0.00000
containermanager,0,2225,0.0,0.00000
StocksWidget,0,23552.0,0.0,0.00000
trustd,0,4897,0.0,0.00000
trustdFileHelper,0,3041,0.0,0.00000
trustd,0,5185,0.0,0.00000
cfprefsd,0,2769,0.0,0.00000
contentlinkingd,0,4337,0.0,0.00000
CalendarWidgetEx,0,11264.0,0.0,0.00000
containermanager,0,5265,0.0,0.00000
ScreenTimeWidget,0,19456.0,0.0,0.00000
WorldClockWidget,0,13312.0,0.0,0.00000
cfprefsd,0,2753,0.0,0.00000
secinitd,0,2913,0.0,0.00000
secinitd,0,3089,0.0,0.00000
secinitd,0,3089,0.0,0.00000
com.apple.geod,0,5985,0.0,0.00000
com.apple.geod,0,6321,0.0,0.00000
com.apple.geod,0,6289,0.0,0.00000
com.apple.geod,0,8561,0.0,0.00000
secinitd,0,3809,0.0,0.00000
WeatherWidget,0,20480.0,0.0,0.00000
extensionkitserv,0,3537,0.0,0.00000
localizationswit,0,2977,0.0,0.00000
pkd,0,3809,0.0,0.00000
sandboxd,0,2593,0.0,0.00000
chronod,0,24576.0,0.0,0.00000
com.apple.audio.,0,3025,0.0,0.00000
AudioComponentRe,0,2401,0.0,0.00000
systemsoundserve,0,4305,0.0,0.00000
com.apple.hiserv,0,2273,0.0,0.00000
SidecarRelay,0,3873,0.0,0.00000
usermanagerd,0,2353,0.0,0.00000
syncdefaultsd,0,4929,0.0,0.00000
UniversalControl,0,7489,0.0,0.00000
WirelessRadioMan,0,2529,0.0,0.00000
CarbonComponentS,0,6965,0.0,0.00000
AudioComponentRe,0,2417,0.0,0.00000
vcxpc,0,8866,0.0,0.00000
online-auth-agen,0,2433,0.0,0.00000
osanalyticshelpe,0,3217,0.0,0.00000
triald,0,3857,0.0,0.00000
ospredictiond,0,3441,0.0,0.00000
cloudd,0,19456.0,0.0,0.00000
calaccessd,0,9361,0.0,0.00000
AppSSOAgent,0,10240.0,0.0,0.00000
coreautha,0,9314,0.0,0.00000
biometrickitd,0,4097,0.0,0.00000
Google,3,1,Chrome,sleeping
Keychain,0,151,Circle,*0[1]
CommCenter,0,6273,0.0,0.00000
netbiosd,0,3057,0.0,0.00000
Google,7,1,Chrome,sleeping
CoreServicesUIAg,0,9042,0.0,0.00000
suggestd,0,9954,0.0,0.00000
fbahelperd,0,2545,0.0,0.00000
suhelperd,0,14336.0,0.0,0.00000
softwareupdated,0,32768.0,0.0,0.00000
Google,3,1,Chrome,sleeping
callservicesd,0,14336.0,0.0,0.00000
seserviced,0,3393,0.0,0.00000
neagent,0,3457,0.0,0.00000
nehelper,0,3969,0.0,0.00000
SiriNCService,0,6721,0.0,0.00000
AquaAppearanceHe,0,9298,0.0,0.00000
CoreLocationAgen,0,7186,0.0,0.00000
proactived,0,4721,0.0,0.00000
routined,0,13312.0,0.0,0.00000
PowerChime,0,12288.0,0.0,0.00000
audiomxd,0,6321,0.0,0.00000
BiomeAgent,0,8850,0.0,0.00000
Siri,0,9010,0.0,0.00000
aned,0,3265,0.0,0.00000
Microsoft,0,213,Teams,*0[3]
mobileassetd,0,11264.0,0.0,0.00000
bash,0,1809,0.0,0.00000
sudo,0,3985,0.0,0.00000
TextEdit,0,34816.0,0.0,0.00000
zsh,0,3649,0.0,0.00000
login,0,3329,0.0,0.00000
bluetoothuserd,0,4833,0.0,0.00000
AppleSpell,0,36864.0,0.0,0.00000
PerfPowerService,0,16384.0,0.0,0.00000
networkservicepr,0,7457,0.0,0.00000
appstorecomponen,0,17408.0,0.0,0.00000
wifip2pd,0,3713,0.0,0.00000
ZoomAutoUpdater,0,13312.0,0.0,0.00000
distnoted,0,1409,0.0,0.00000
ssh-agent,0,1361,0.0,0.00000
StatusKitAgent,0,9505,0.0,0.00000
ZoomAutoUpdater,0,13312.0,0.0,0.00000
DiskUnmountWatch,0,1537,0.0,0.00000
storeaccountd,0,3569,0.0,0.00000
Microsoft,0,159,Teams,*0[3]
Microsoft,0,581,Teams,*1[16]
Microsoft,0,328,Teams,*0[2]
Google,5,1,Chrome,sleeping
Google,5,1,Chrome,sleeping
tccd,0,5953,0.0,0.00000
com.apple.audio.,0,3473,0.0,0.00000
rcd,0,3905,0.0,0.00000
appleaccountd,0,6769,0.0,0.00000
CrashReporterSup,0,1793,0.0,0.00000
distnoted,0,1393,0.0,0.00000
com.apple.WebKit,0,14336.0,0.0,0.00000
com.apple.WebKit,0,38912.0,0.0,0.00000
com.apple.WebKit,0,12288.0,0.0,0.00000
Microsoft,0,210,Teams,*0[5]
Microsoft,0,155,Teams,*0[2]
Microsoft,0,94,Teams,*0[2]
Microsoft,0,236,Teams,*1[2]
chrome_crashpad_,0,3425,0.0,0.00000
Teams,0,128000.0,0.0,0.00000
Google,7,1,Chrome,sleeping
Google,7,1,Chrome,sleeping
com.apple.audio.,0,2305,0.0,0.00000
coreaudiod,0,26624.0,0.0,0.00000
Amazon,1,1,Music,sleeping
TextInputMenuAge,0,15360.0,0.0,0.00000
AirPlayUIAgent,0,9074,0.0,0.00000
icdd,0,3329,0.0,0.00000
commerce,0,10240.0,0.0,0.00000
Google,7,1,Chrome,sleeping
fairplayd,0,2801,0.0,0.00000
CVMServer,0,2881,0.0,0.00000
Google,3,1,Chrome,sleeping
mdwrite,0,2929,0.0,0.00000
Google,6,1,Chrome,sleeping
automountd,0,2513,0.0,0.00000
AMPDeviceDiscove,0,4481,0.0,0.00000
Spotlight,0,147456.0,0.0,0.00000
Finder,0,326656.0,0.0,0.00000
SystemUIServer,0,12288.0,0.0,0.00000
PAH_Extension,0,9426,0.0,0.00000
Google,6,1,Chrome,sleeping
CursorUIViewServ,0,20480.0,0.0,0.00000
imklaunchagent,0,5377,0.0,0.00000
passd,0,11264.0,0.0,0.00000
ctkahp,0,3713,0.0,0.00000
ctkahp,0,3441,0.0,0.00000
WallpaperVideoEx,0,12288.0,0.0,0.00000
chrome_crashpad_,0,3777,0.0,0.00000
fontworker,0,4193,0.0,0.00000
fontd,0,13312.0,0.0,0.00000
ViewBridgeAuxili,0,6113,0.0,0.00000
UIKitSystem,0,11264.0,0.0,0.00000
storedownloadd,0,4065,0.0,0.00000
diagnostics_agen,0,5505,0.0,0.00000
WallpaperAgent,0,12288.0,0.0,0.00000
corespotlightd,0,27648.0,0.0,0.00000
distnoted,0,1441,0.0,0.00000
avconferenced,0,32768.0,0.0,0.00000
mediaremoteagent,0,2449,0.0,0.00000
useractivityd,0,5489,0.0,0.00000
imagent,0,13312.0,0.0,0.00000
distnoted,0,1393,0.0,0.00000
nearbyd,0,5057,0.0,0.00000
distnoted,0,1425,0.0,0.00000
distnoted,0,1345,0.0,0.00000
ContinuityCaptur,0,14336.0,0.0,0.00000
WindowManager,0,23552.0,0.0,0.00000
searchpartyusera,0,15360.0,0.0,0.00000
corespeechd,0,24576.0,0.0,0.00000
distnoted,0,1345,0.0,0.00000
familycircled,0,7457,0.0,0.00000
sharedfilelistd,0,5297,0.0,0.00000
WiFiAgent,0,30720.0,0.0,0.00000
usernotification,0,9362,0.0,0.00000
filecoordination,0,4625,0.0,0.00000
awdd,0,3586,0.0,0.00000
sharingd,0,30720.0,0.0,0.00000
fileproviderd,0,21504.0,0.0,0.00000
ctkd,0,3329,0.0,0.00000
Pages,0,242688.0,0.0,0.00000
accountsd,0,20480.0,0.0,0.00000
identityservices,0,19456.0,0.0,0.00000
lockoutagent,0,3681,0.0,0.00000
rapportd,0,11264.0,0.0,0.00000
nsurlsessiond,0,10240.0,0.0,0.00000
pboard,0,3457,0.0,0.00000
universalaccessd,0,10240.0,0.0,0.00000
UserEventAgent,0,9249,0.0,0.00000
secd,0,13312.0,0.0,0.00000
securityd_servic,0,2865,0.0,0.00000
coreauthd,0,5521,0.0,0.00000
chrome_crashpad_,0,3265,0.0,0.00000
oahd,0,2209,0.0,0.00000
mdbulkimport,0,5825,0.0,0.00000
mdbulkimport,0,6721,0.0,0.00000
lsd,0,11264.0,0.0,0.00000
SubmitDiagInfo,0,5489,0.0,0.00000
cfprefsd,0,4273,0.0,0.00000
distnoted,0,3905,0.0,0.00000
distnoted,0,1441,0.0,0.00000
chrome_crashpad_,0,3905,0.0,0.00000
mds_stores,0,66560.0,0.0,0.00000
gamepolicyd,0,4881,0.0,0.00000
kdc,0,3489,0.0,0.00000
distnoted,0,1457,0.0,0.00000
locationd,0,15360.0,0.0,0.00000
appleeventsd,0,3585,0.0,0.00000
eligibilityd,0,3025,0.0,0.00000
systemstats,0,2833,0.0,0.00000
distnoted,0,1489,0.0,0.00000
wifianalyticsd,0,9137,0.0,0.00000
UVCAssistant,0,4881,0.0,0.00000
cameracaptured,0,9122,0.0,0.00000
searchpartyd,0,7249,0.0,0.00000
distnoted,0,1441,0.0,0.00000
appleh13camerad,0,6753,0.0,0.00000
distnoted,0,1489,0.0,0.00000
com.apple.AppleU,0,3249,0.0,0.00000
com.apple.Driver,0,1153,0.0,0.00000
audioclocksyncd,0,5473,0.0,0.00000
syspolicyd,0,60416.0,0.0,0.00000
storagekitd,0,6641,0.0,0.00000
distnoted,0,1441,0.0,0.00000
symptomsd,0,7377,0.0,0.00000
authd,0,4993,0.0,0.00000
mDNSResponderHel,0,3329,0.0,0.00000
distnoted,0,1361,0.0,0.00000
distnoted,0,1393,0.0,0.00000
systemstatusd,0,4241,0.0,0.00000
distnoted,0,1425,0.0,0.00000
nsurlsessiond,0,6722,0.0,0.00000
apfsd,0,4001,0.0,0.00000
analyticsd,0,11264.0,0.0,0.00000
mDNSResponder,0,7089,0.0,0.00000
airportd,0,26624.0,0.0,0.00000
coreservicesd,0,9393,0.0,0.00000
contextstored,0,7185,0.0,0.00000
lsd,0,10240.0,0.0,0.00000
runningboardd,0,11264.0,0.0,0.00000
loginwindow,0,53248.0,0.0,0.00000
tccd,0,7985,0.0,0.00000
cfprefsd,0,4929,0.0,0.00000
WindowServer,0,776192.0,0.0,0.00000
com.apple.cmio.r,0,4945,0.0,0.00000
AirPlayXPCHelper,0,5633,0.0,0.00000
corebrightnessd,0,4913,0.0,0.00000
notifyd,0,3873,0.0,0.00000
KernelEventAgent,0,1553,0.0,0.00000
revisiond,0,3729,0.0,0.00000
logind,0,2593,0.0,0.00000
distnoted,0,2241,0.0,0.00000
dasd,0,7729,0.0,0.00000
autofsd,0,1809,0.0,0.00000
securityd,0,7729,0.0,0.00000
usbmuxd,0,4577,0.0,0.00000
timed,0,3345,0.0,0.00000
launchservicesd,0,13312.0,0.0,0.00000
apsd,0,13312.0,0.0,0.00000
opendirectoryd,0,14336.0,0.0,0.00000
thermalmonitord,0,2449,0.0,0.00000
syslogd,0,2193,0.0,0.00000
diskarbitrationd,0,3409,0.0,0.00000
kernelmanagerd,0,11264.0,0.0,0.00000
mds,0,72704.0,0.0,0.00000
watchdogd,0,1889,0.0,0.00000
remoted,0,3121,0.0,0.00000
IOMFB_bics_daemo,0,1905,0.0,0.00000
powerd,0,5825,0.0,0.00000
configd,0,8961,0.0,0.00000
systemstats,0,5889,0.0,0.00000
mediaremoted,0,7041,0.0,0.00000
fseventsd,0,7073,0.0,0.00000
uninstalld,0,1825,0.0,0.00000
UserEventAgent,0,6641,0.0,0.00000
logd,0,30720.0,0.0,0.00000
homed,0,21504.0,0.0,0.00000
bird,0,9857,0.0,0.00000
Google,7,1,Chrome,sleeping
Google,5,1,Chrome,sleeping
